planet,material,total cost,repair cost,input cost,desired profit,base recipe cost
CH-115c,MGS,1363.8263206942088,160.89599865781173,0.0,1296.9825516599635,131.4168014089438
CH-115c,BER,215.40361125716964,25.41201810072131,0.0,1296.9825516599635,20.756054619142237
GC-602a,CLI,648.8182002035587,76.54365565842603,0.0,1296.9825516599635,62.51940681366077
GC-602a,LST,41.55177523727559,4.902027678570801,0.0,1296.9825516599635,4.003883274350201
GC-602a,MGS,57.424264923610615,6.774568221686847,0.0,1296.9825516599635,5.533338890013079
EZ-566a,CLI,2003.2335120225491,185.9653506836602,0.0,1296.9825516599635,236.05444481598553
EZ-566a,O,33.6586860907916,3.067768033236044,0.0,1296.9825516599635,4.268123586573034
EZ-566b,HAL,112.42229845856272,13.262904306385428,0.0,1296.9825516599635,10.832888796973544
EZ-566b,HE,1256.800313933874,155.39564746185727,0.0,1296.9825516599635,125.05924376843626
EZ-566b,SCR,858.6805861584231,101.30195343913728,0.0,1296.9825516599635,82.74151506876409
EZ-566c,CLI,748.0409868967392,70.21524278819031,0.0,1296.9825516599635,84.9230257963921
EZ-566c,TAI,110.13461693280364,10.337841111356962,0.0,1296.9825516599635,12.503278668808214
EZ-566f,NE,1747.8662522709744,171.420388334414,0.0,1296.9825516599635,166.46095594753552
EZ-566e,BRM,1124.2588517424267,132.63327445455613,0.0,1296.9825516599635,108.33234408944128
EZ-566e,FEO,1283.3750348211006,151.4048414719979,0.0,1296.9825516599635,123.66460415460514
EZ-566d,HEX,1438.5704800235262,202.84283975300917,0.0,1296.9825516599635,120.75627963416532
EZ-566d,LST,1146.2226058699491,135.2244256158151,0.0,1296.9825516599635,110.44874723445626
EZ-566g,N,921.305747210136,90.33702668097001,0.0,1296.9825516599635,77.01778749509663
AJ-946f,TAI,149.0926295061806,17.589048658853855,0.0,1296.9825516599635,14.366401488261124
AJ-946g,NE,1274.4082693577348,124.98642853596517,0.0,1296.9825516599635,121.37039576632584
AJ-946h,H,106.80156811955993,11.724536873787876,0.0,1296.9825516599635,9.344850505516515
AJ-946h,N,84.15508252630423,10.703833064238612,0.0,1296.9825516599635,6.256362702894433
AJ-946j,BER,131.66024043262243,15.53248059998696,0.0,1296.9825516599635,12.686635686559091
AJ-946j,ALO,782.8307303491861,92.35364520274379,0.0,1296.9825516599635,75.4327065448857
AJ-946j,AMM,253.38367995371948,29.89267739677681,0.0,1296.9825516599635,24.415772187030154
AJ-946j,O,48.196587205307566,5.685942493285393,0.0,1296.9825516599635,4.644170033413581
AJ-120b,GAL,35.7120536918943,2.8042115206684333,0.0,1296.9825516599635,7.155395164046433
OF-586c,HE,930.2000700635762,120.14382336295706,0.0,1296.9825516599635,85.80494891996595
OF-586c,BRM,749.6801454584554,92.10615709630052,0.0,1296.9825516599635,67.08369173404392
OF-586d,BRM,679.3777148858908,80.14888277474174,0.0,1296.9825516599635,65.4640879737351
OF-586d,FEO,49.22954925483473,5.807805121988507,0.0,1296.9825516599635,4.74370511824505
OF-586f,N,900.6194976720883,88.32743571306149,0.0,1296.9825516599635,85.77199904895411
GM-498a,GAL,803.5320383201017,138.68440548321695,0.0,1296.9825516599635,64.52056071356283
GM-498a,H2O,32.02614145758527,6.937193036818793,0.0,1296.9825516599635,1.7138165980046147
GM-498a,HE,226.913748050605,42.05962902001353,0.0,1296.9825516599635,16.40398562874843
XV-857b,LST,20.231608020258136,1.588643117013817,0.0,1296.9825516599635,4.053677546466504
XV-857b,CUO,706.3822436143786,55.46713282380219,0.0,1296.9825516599635,141.53327987053908
XV-857b,HE,845.9600269295007,70.95516067741409,0.0,1296.9825516599635,163.44751444296128
OY-799a,BRM,103.1117192625658,17.796412342409482,0.0,1296.9825516599635,8.27947813614116
OY-799a,H,845.9164455985452,156.79495927178752,0.0,1296.9825516599635,61.15275665723811
EL-419j,BRM,47.671230586046654,5.6239640898590295,0.0,1296.9825516599635,4.593547248492446
EL-419j,BER,102.2629874680709,12.064370106914613,0.0,1296.9825516599635,9.853948784868797
EL-419j,BOR,121.13546285421165,14.29083085805517,0.0,1296.9825516599635,11.672479716764292
EL-419j,GAL,55.31844947922945,6.526136824102228,0.0,1296.9825516599635,5.33042483427227
UQ-194a,LIO,54.0129699294878,4.082662742421822,0.0,1296.9825516599635,11.568949700347163
UQ-194a,FEO,565.1702577879694,42.71936087958344,0.0,1296.9825516599635,121.0528932776139
OT-364a,AMM,278.74302877950953,48.32924787488525,0.0,1296.9825516599635,23.39066075650907
OT-364d,HE,82.57905371146609,10.851763048616661,0.0,1296.9825516599635,11.644432491928896
OT-364d,SIO,574.1413503853757,69.08680463743667,0.0,1296.9825516599635,87.51705597246888
OT-364d,LIO,76.37862119190522,9.190689500451535,0.0,1296.9825516599635,11.642485010816998
OT-364b,H,774.4493869595738,135.39946238653056,0.0,1296.9825516599635,66.3665971845196
OT-364b,ALO,143.11990076172967,23.21049018974038,0.0,1296.9825516599635,13.550015580385502
OT-364c,FEO,23.230353850905324,1.824113126059136,0.0,1296.9825516599635,4.654517016521609
OT-364c,TAI,55.88782396285076,4.388470099586772,0.0,1296.9825516599635,11.197884858792861
SE-866a,TAI,165.31667517517184,28.532583294454117,0.0,1296.9825516599635,13.274299055832913
SE-866a,AMM,1065.8374437016062,197.55844616224692,0.0,1296.9825516599635,77.0512243496323
SE-866d,FEO,578.4126542529726,54.292994182871396,0.0,1296.9825516599635,65.6655900124701
SE-866d,BOR,206.09186516146647,19.344916391567885,0.0,1296.9825516599635,23.39703985224245
SE-866b,HE,544.2889513418754,100.8867535343257,0.0,1296.9825516599635,39.34758564609973
SE-866b,LST,707.6049460343955,122.12801304466544,0.0,1296.9825516599635,56.81798074570618
SE-866c,TAI,1972.6055517892203,340.45889293315236,0.0,1296.9825516599635,158.39270893816652
SE-866f,HE3,2070.134898088739,203.02659180811236,0.0,1296.9825516599635,197.15274760209869
XD-005c,TAI,78.1882320639757,9.408441161614062,0.0,1296.9825516599635,11.918326170616893
XD-005h,HE,1012.361383761969,99.28641926335294,0.0,1296.9825516599635,96.41392382651338
XD-005e,GAL,164.31218800026093,19.384560320331087,0.0,1296.9825516599635,15.83294137372856
OF-935a,SIO,47.411980099741534,8.18299950635618,0.0,1296.9825516599635,3.8070013324807572
OF-935a,H2O,79.07837892921525,17.129193674398778,0.0,1296.9825516599635,4.23172546501348
OF-935b,TCO,549.3108177811048,66.0989303902268,0.0,1296.9825516599635,83.7321080492866
OF-935b,N,72.78529748030093,9.56475965974445,0.0,1296.9825516599635,10.263419654524878
OF-935b,O,270.6194123591664,35.56225952332264,0.0,1296.9825516599635,38.15991267267618
YI-209a,BER,510.6408979317971,60.242331432962416,0.0,1296.9825516599635,49.20479422968558
YI-209b,GAL,58.58016444806989,6.910934271757867,0.0,1296.9825516599635,5.644720094459429
YI-209b,TCO,172.0835240740897,20.301375650502813,0.0,1296.9825516599635,16.581778754265887
YI-209b,TIO,743.1936534605104,87.67750208018423,0.0,1296.9825516599635,71.61332149352617
YI-209b,LES,975.402023497231,120.60247542628552,0.0,1296.9825516599635,97.05840941983111
YI-209e,LIO,567.9012562444783,66.99756294186409,0.0,1296.9825516599635,54.72233925928456
YI-209e,AMM,1149.4626819406442,135.60667023685778,0.0,1296.9825516599635,110.76095739426289
YI-209e,LST,647.1027519791118,76.34127742959286,0.0,1296.9825516599635,62.354108113072044
YI-209g,AR,556.293621766557,54.54639993743223,0.0,1296.9825516599635,46.504110145665
YI-209j,BRM,879.9040742158948,103.8057724769389,0.0,1296.9825516599635,84.78658699099692
YI-209j,GAL,555.1239116312228,65.49016893534696,0.0,1296.9825516599635,53.49112841220315
OS-550a,AMM,307.43286278244165,53.303571735424946,0.0,1296.9825516599635,25.798161949494865
OS-550d,AR,1171.0462474954168,165.1211043342074,0.0,1296.9825516599635,98.29979836982604
OS-550d,BRM,529.2183413938019,62.43398609820369,0.0,1296.9825516599635,50.994896210478466
OS-550e,TAI,839.0024868570323,98.98045004039568,0.0,1296.9825516599635,80.84535510414337
OS-550c,BER,148.7987719883058,17.554381122317743,0.0,1296.9825516599635,14.338085701651703
OS-550c,AMM,285.4999821895216,33.68156491347704,0.0,1296.9825516599635,27.51046368027224
OS-550c,FEO,48.21706218639879,5.688358007988538,0.0,1296.9825516599635,4.6461429800293566
OS-550f,LES,1315.3477971665625,129.00153538186856,0.0,1296.9825516599635,125.26933993682152
OS-550g,HE,1187.1093618002496,116.42466780900408,0.0,1296.9825516599635,113.05633879182129
OS-550g,HE3,668.0571280265785,65.5190934472802,0.0,1296.9825516599635,63.62353413162016
MG-630b,CLI,697.8589922801596,120.44592479203166,0.0,1296.9825516599635,56.03541779746782
MG-630b,HE,3004.7292375819225,556.9420016371141,0.0,1296.9825516599635,217.2170512144632
MG-630a,GAL,234.30042714321533,37.71270874086934,0.0,1296.9825516599635,21.526099480636532
MG-630a,AMM,2242.238656096497,388.76562502611074,0.0,1296.9825516599635,188.15697012954104
MG-630a,BRM,994.2063135132868,160.0262261021906,0.0,1296.9825516599635,91.341634626566
MG-630c,MGS,25.712328747258926,2.019004818886769,0.0,1296.9825516599635,5.151814408709507
MG-630c,AUO,79.86181495802882,6.2709757187004245,0.0,1296.9825516599635,16.001399680700892
MG-630c,BRM,27.776189335620412,2.181064992991246,0.0,1296.9825516599635,5.565336918521922
MG-630e,HEX,744.8310810177859,105.023461629409,0.0,1296.9825516599635,62.5225051873235
MG-630e,BOR,810.5966967809094,95.62930635544643,0.0,1296.9825516599635,78.10820447385059
MG-630i,HE3,134.59877352951494,13.20065193648939,0.0,1296.9825516599635,12.818738551635665
MG-630g,NE,415.1869244355287,40.71907889155555,0.0,1296.9825516599635,39.541018798582925
MG-630g,O,694.43354282985,68.10593626924769,0.0,1296.9825516599635,66.13553596065978
MG-630j,BER,247.51794270956816,29.200673116289202,0.0,1296.9825516599635,23.85055620986724
HM-049d,BRM,77.28146738670259,9.117201130562862,0.0,1296.9825516599635,7.44675703793461
HM-049d,LST,51.962251083338906,6.130192791928331,0.0,1296.9825516599635,5.007025255169516
HM-049f,GAL,174.77743433624963,20.619186925551478,0.0,1296.9825516599635,16.841360978603355
HM-049f,SIO,1941.1881882578687,229.00966742856053,0.0,1296.9825516599635,187.05075474992992
HM-049f,BRM,1419.7100931078974,167.48882887001173,0.0,1296.9825516599635,136.80170013822928
HM-049e,HE,1504.6122677584942,186.0360750512085,0.0,1296.9825516599635,149.71803418923196
HM-049e,MGS,38.59950502469958,4.553736655767883,0.0,1296.9825516599635,3.719405769887496
HM-049e,N,1455.509447141422,179.9648125623332,0.0,1296.9825516599635,144.8320061184343
HM-049e,BER,179.70633922786686,21.20066937884689,0.0,1296.9825516599635,17.31630482260801
HM-049e,BRM,624.8171817228936,73.71216034362263,0.0,1296.9825516599635,60.20669512051757
HM-049h,AMM,51.70374870710064,5.069720818092529,0.0,1296.9825516599635,4.32224410048654
HM-049h,HE,528.2912040206437,51.81167794115304,0.0,1296.9825516599635,50.31269339155214
IY-112a,LES,725.9537446619985,89.75972628937974,0.0,1296.9825516599635,72.23679474913843
IY-112a,ALO,60.976243516615284,7.19360921998768,0.0,1296.9825516599635,5.87560363317195
IY-112f,AR,193.02107094081055,18.926344146198307,0.0,1296.9825516599635,16.135854865566795
IY-112d,LIO,207.83013448175228,24.518545016500244,0.0,1296.9825516599635,20.02628274257099
IY-112e,HE,120.675004033943,14.920723822562207,0.0,1296.9825516599635,12.007893838759768
IY-112e,H,947.8333633787064,117.19377975579778,0.0,1296.9825516599635,94.31516075263423
IY-112e,NE,1105.3051426385857,136.66419906088646,0.0,1296.9825516599635,109.98455660715086
IY-112e,FEO,539.7666405180578,63.678410770162365,0.0,1296.9825516599635,52.01131869051161
IY-112c,CUO,589.858038758901,55.367320945662684,0.0,1296.9825516599635,66.96495288251666
IY-112c,H,1049.162149663156,96.06749168785768,0.0,1296.9825516599635,128.99034800169437
YW-650a,BOR,153.47751664048528,26.489221506121204,0.0,1296.9825516599635,12.323659740153955
YW-650a,SIO,64.15474696208497,11.072692210212264,0.0,1296.9825516599635,5.151381711032035
YW-650b,HE,1454.3521712388701,252.15965719013442,0.0,1296.9825516599635,122.0416467701146
YW-650d,H2O,44.32727941892414,4.160802337117603,0.0,1296.9825516599635,5.032353520084348
YW-650d,BRM,713.4711848842055,66.970330966554,0.0,1296.9825516599635,80.99841171840461
OP-630a,TCO,206.33609053501803,33.211603495372096,0.0,1296.9825516599635,18.956906162990077
OP-630a,ZIR,554.3156606027367,89.22196734210661,0.0,1296.9825516599635,50.92715450542356
OP-630c,LIO,557.9392529781434,51.79494463204242,0.0,1296.9825516599635,65.74572550447569
OP-630c,SIO,509.1776800407929,47.26828163606157,0.0,1296.9825516599635,59.99982221412035
OP-630c,O,37.96559307798627,3.460314300247089,0.0,1296.9825516599635,4.814265264463749
OP-630c,GAL,234.9759085117325,21.813421633745172,0.0,1296.9825516599635,27.688787800313353
OP-630c,H,370.6691846063266,33.78406014939651,0.0,1296.9825516599635,47.00307924577246
OP-630b,H2O,229.6778100729576,40.155305859409836,0.0,1296.9825516599635,19.682286486373393
OP-630d,H2O,41.71080278008108,4.920788788343753,0.0,1296.9825516599635,4.019206993136316
OP-630d,O,351.14610740434,49.51267566184636,0.0,1296.9825516599635,29.475856850248775
OP-630d,ALO,937.5728593245163,110.6091877143801,0.0,1296.9825516599635,90.34348757659136
SE-751a,N,386.0544395921996,35.34942780626564,0.0,1296.9825516599635,47.463870600540496
LS-231a,H2O,2105.7624416721474,368.1571802071037,0.0,1296.9825516599635,180.45373924486165
LS-231a,CLI,608.4685828930593,98.67847866605733,0.0,1296.9825516599635,57.60735393537035
LS-231a,BTS,1324.9816787745476,271.6351004950336,0.0,1296.9825516599635,85.56026336224397
LS-231a,BOR,579.6851870017133,94.0105273580437,0.0,1296.9825516599635,54.882257979403676
LS-763a,AMM,223.7756136017516,39.1234059798859,0.0,1296.9825516599635,19.17649656348864
LS-763a,GAL,870.8078578041816,141.22338775487373,0.0,1296.9825516599635,82.44457953064742
LS-763a,FEO,919.7425575565447,149.15937962249677,0.0,1296.9825516599635,87.0775197474653
LS-763a,MAG,200.8858885792763,32.57869745095134,0.0,1296.9825516599635,19.01906657034691
LS-763b,BRM,1047.9304194318754,180.8659770561536,0.0,1296.9825516599635,84.14481940495916
LS-763b,H2O,138.54500690609757,30.01027952330349,0.0,1296.9825516599635,7.413966266301403
LS-763b,CLI,2914.648836554452,503.0494389930937,0.0,1296.9825516599635,234.0351949261191
LS-763b,GAL,113.57962119292236,19.603104156345342,0.0,1296.9825516599635,9.120010771844402
LS-763c,O,1606.3960440059254,297.7537599662701,0.0,1296.9825516599635,116.12913649495933
LS-763d,HAL,89.13317488906999,10.51539405693419,0.0,1296.9825516599635,8.588774513006294
LS-763d,LST,740.2293145866458,87.32778726955655,0.0,1296.9825516599635,71.32768106616064
LS-763f,AR,172.6353922758036,16.931058624040684,0.0,1296.9825516599635,16.441219338877026
LS-763g,H,1111.2202322464718,108.9819106520609,0.0,1296.9825516599635,105.82891104376856
KW-950a,FEO,864.0625769669704,101.93688823454993,0.0,1296.9825516599635,83.26011777245115
KW-950a,TAI,242.29182558541225,28.584127357467263,0.0,1296.9825516599635,23.346973322644846
KW-950a,LIO,217.55933448621644,25.666337317548546,0.0,1296.9825516599635,20.963777734018105
KW-950c,AMM,1223.4037004279623,119.95871409879597,0.0,1296.9825516599635,102.27207038011089
FK-371a,BRM,1156.3291947105154,199.57490089204202,0.0,1296.9825516599635,92.84882799217516
CG-044c,AMM,161.57518117887042,14.99944217654759,0.0,1296.9825516599635,19.039487638519102
CG-044c,LST,48.829521767391434,4.532970861704591,0.0,1296.9825516599635,5.753910156881361
CG-044c,O,770.0289131546932,71.30677181372535,0.0,1296.9825516599635,88.38792055396739
CG-044c,N,80.26149378374065,7.450882160421712,0.0,1296.9825516599635,9.45775030295585
KW-626a,SIO,39.83186855187362,4.79299482460242,0.0,1296.9825516599635,6.071619588455859
KW-626a,GAL,43.36029507289536,5.2175726982771815,0.0,1296.9825516599635,6.609461883088934
KW-626c,TAI,122.34061287405028,11.483563048388474,0.0,1296.9825516599635,13.888991652918047
KW-626c,SIO,566.1149106352848,53.138660304128926,0.0,1296.9825516599635,64.26946116822741
KW-626b,CLI,368.58229905277784,44.35174939130309,0.0,1296.9825516599635,56.18344276198096
KW-626e,HE,631.844826239875,61.96760498144688,0.0,1296.9825516599635,60.174795210868474
KW-626d,NE,1260.7588463992192,155.88509571280943,0.0,1296.9825516599635,125.45314172586065
KW-626d,LIO,76.21037712892097,8.990840365952664,0.0,1296.9825516599635,7.3435479609706915
KW-626d,SIO,47.858796452425196,5.646091978819066,0.0,1296.9825516599635,4.6116208886905765
GM-498c,HE,558.1014279443651,69.00581721955615,0.0,1296.9825516599635,55.53447254189579
GM-498c,HAL,217.353117305064,25.642009059031697,0.0,1296.9825516599635,20.943906873680966
GM-498b,BOR,67.9369701753436,8.174900106067813,0.0,1296.9825516599635,10.355714002213311
GM-498d,FEO,42.13431367438918,4.9707520477765845,0.0,1296.9825516599635,4.060016036228756
GM-498d,SIO,740.6579731480495,87.3783578196873,0.0,1296.9825516599635,71.36898613278198
GM-498d,O,661.4768920901817,93.2702659242479,0.0,1296.9825516599635,55.52559965742814
GM-498e,HE,107.38440150016183,10.531627223936221,0.0,1296.9825516599635,10.226932469429968
OY-661a,NE,894.4928293932486,75.0258645964155,0.0,1296.9825516599635,172.82451297614608
UB-808g,HE,137.9579775539915,13.530102807013451,0.0,1296.9825516599635,13.138657946160649
UB-808f,NE,301.13362819562906,29.533405899207775,0.0,1296.9825516599635,28.67896302263686
UB-808c,BER,116.11892755079067,10.899561431930662,0.0,1296.9825516599635,13.182660913748075
UB-808c,LIO,470.74842370035276,44.18703712934509,0.0,1296.9825516599635,53.44276748171623
UB-808c,CLI,444.0149809396469,41.67768910311684,0.0,1296.9825516599635,50.40779361135104
UB-402a,H,571.8454312733829,105.99448866705191,0.0,1296.9825516599635,41.33969103706323
UB-402c,AR,1149.8868805615043,151.10732564417606,0.0,1296.9825516599635,162.1449938241902
UB-402c,BOR,1181.3013381101428,142.14676352639998,0.0,1296.9825516599635,180.06718251236254
UB-402h,HE,198.55104301437672,19.472712430659588,0.0,1296.9825516599635,18.909339534195343
UB-402b,SIO,784.7018753311875,135.43444177955527,0.0,1296.9825516599635,63.00857038034288
UB-402b,FEO,1371.2049629741332,236.66106143480067,0.0,1296.9825516599635,110.10253337162794
UB-402b,HAL,252.7187943866608,43.61762080728303,0.0,1296.9825516599635,20.292356171350743
UB-402j,O,222.03550841946338,26.19440930459543,0.0,1296.9825516599635,21.395096921756007
UB-402j,SIO,74.7012732021453,8.812805392076077,0.0,1296.9825516599635,7.198132369526774
GY-252b,HE,390.16363913353695,72.61130927857685,0.0,1296.9825516599635,26.679551695704784
GY-252b,TAI,263.7264555452813,45.73747780738899,0.0,1296.9825516599635,19.901902496923103
GY-252b,SIO,983.7968821883048,170.61764991696208,0.0,1296.9825516599635,74.24143165920205
GY-694e,LIO,79.30718318216415,9.356182854967317,0.0,1296.9825516599635,7.641952779770436
GY-135c,SIO,43.969172969924784,5.187217674133976,0.0,1296.9825516599635,4.236821056043901
GY-135c,FEO,35.272941932026804,4.1612888178193055,0.0,1296.9825516599635,3.3988618159465154
GY-135d,SIO,69.31231602584337,8.17704874663758,0.0,1296.9825516599635,6.678858394319366
CC-558c,ALO,29.016547158621044,2.2784613994543967,0.0,1296.9825516599635,5.8138594606573335
CC-558c,MAG,73.64476051241778,5.782795009424601,0.0,1296.9825516599635,14.755728353631971
IZ-911i,GAL,137.7838694338317,16.254909393601963,0.0,1296.9825516599635,13.276701829251177
IZ-911i,H2O,30.556676679136405,3.6048923058259867,0.0,1296.9825516599635,2.9444076932137073
IZ-911i,CLI,78.12069526515496,9.216208170943439,0.0,1296.9825516599635,7.527624111524511
IZ-911i,SIO,567.7304388061185,66.97741093136538,0.0,1296.9825516599635,54.705879479154575
IZ-482c,BER,129.03097824272854,11.9782796034288,0.0,1296.9825516599635,15.204585860985704
LG-598a,GAL,489.4563356070901,45.943064672756904,0.0,1296.9825516599635,55.56662501530322
LG-598a,TIO,569.7280996380398,53.477814103869974,0.0,1296.9825516599635,64.6796565295286
LG-598d,AMM,91.87710449719762,9.00884908779423,0.0,1296.9825516599635,7.680589566772762
LG-598b,SIO,669.4575561570462,62.14747729178856,0.0,1296.9825516599635,78.88667536665046
LG-598b,SCR,600.6774124943416,55.7624385733651,0.0,1296.9825516599635,70.78184957913106
LG-598e,AMM,1158.720343954765,113.61630050023939,0.0,1296.9825516599635,96.86477858972765
LG-598e,AR,225.85885865698117,22.15090154034561,0.0,1296.9825516599635,21.51004487466454
LG-672c,BRM,89.3617241552031,10.542356920063478,0.0,1296.9825516599635,8.610797268443575
LG-672c,LST,44.86935645794318,5.293415889465577,0.0,1296.9825516599635,4.323561745002232
LG-672c,TAI,740.8115025127714,87.3964702875913,0.0,1296.9825516599635,71.38378005318661
LG-672e,GAL,1258.8254728923262,148.5086323116326,0.0,1296.9825516599635,121.29903541926345
LG-672d,MAG,162.63567554197923,15.26587933580407,0.0,1296.9825516599635,18.46357874955817
LG-672d,H,1113.4396943280258,101.95312384661487,0.0,1296.9825516599635,136.8930185828605
LG-672d,AMM,967.588238769532,90.82315580867846,0.0,1296.9825516599635,109.84761851378808
LG-672b,SIO,47.54776817425337,5.609398739608221,0.0,1296.9825516599635,4.581650546540068
LG-672b,TAI,804.291115219081,94.88541189680875,0.0,1296.9825516599635,77.50060558291786
LG-672i,HE,227.7076198719876,22.332217110116602,0.0,1296.9825516599635,21.68611473056389
LG-672i,AMM,699.5701645365685,68.59513121493238,0.0,1296.9825516599635,58.481504574722
CH-657a,TAI,534.7096545674735,86.71661401135127,0.0,1296.9825516599635,50.62415577295607
CH-657a,FEO,703.9187693093136,114.15812617581702,0.0,1296.9825516599635,66.64419302069194
CH-657a,SCR,109.24606227452291,17.716995632298648,0.0,1296.9825516599635,10.34297702861026
OP-802a,H2O,1111.5557636569188,192.72465490437986,0.0,1296.9825516599635,93.27596063472433
OP-802a,LST,42.11914322933634,6.77944551954231,0.0,1296.9825516599635,3.869650935974092
FK-371d,H2O,677.0318193378669,79.8721281754068,0.0,1296.9825516599635,65.23804006376088
FK-371b,GAL,575.445295260257,92.6229673631308,0.0,1296.9825516599635,52.86841694003822
FK-371b,TS,76.59173677154111,12.328111800909722,0.0,1296.9825516599635,7.036783352217901
FK-371b,FEO,579.5955299695001,93.2909840402846,0.0,1296.9825516599635,53.24971528553611
FK-371c,HE,209.22692870679666,25.869625979866818,0.0,1296.9825516599635,20.81934670923484
AJ-768d,AMM,2417.563592567688,237.04997762801992,0.0,1296.9825516599635,202.09946545117145
AJ-768c,H2O,175.6837517899375,20.726108789134432,0.0,1296.9825516599635,16.928692729734344
AJ-768c,FEO,716.3642383185517,84.51232959658442,0.0,1296.9825516599635,69.02806861482075
AJ-768c,GAL,86.07426584695817,10.154522428585302,0.0,1296.9825516599635,8.294021408438983
AJ-768e,AMM,659.8982943844742,64.70517524400071,0.0,1296.9825516599635,55.16508147179504
AJ-768g,N,63.977095534044494,7.077946818977522,0.0,1296.9825516599635,5.2974404615629425
AJ-768g,AMM,588.0565182107855,57.66085529846308,0.0,1296.9825516599635,49.15937200197944
KQ-451d,BOR,190.51970450682595,30.89756007985144,0.0,1296.9825516599635,18.03763802726336
KQ-451d,CLI,557.7805454210434,90.45813900525724,0.0,1296.9825516599635,52.80841476737564
KQ-451j,H2O,710.249609181736,83.79096255265664,0.0,1296.9825516599635,68.43886968914435
KQ-451c,MAG,655.9013952726235,113.20431634458288,0.0,1296.9825516599635,52.66638264265361
KQ-451c,TAI,130.42691949499937,22.51083830706652,0.0,1296.9825516599635,10.47278462667561
KQ-451b,ZIR,848.0182000205456,136.4959670550784,0.0,1296.9825516599635,77.91075909509367
OF-363c,BRM,56.97869931510417,5.289480101066172,0.0,1296.9825516599635,6.714182421790719
OF-363c,AR,1658.9919987484038,151.20621783709774,0.0,1296.9825516599635,210.37015113109769
OF-363e,FEO,967.9925773132038,114.1979224604492,0.0,1296.9825516599635,93.27469808131352
OF-363e,LIO,55.38820323747269,6.534365951537582,0.0,1296.9825516599635,5.337146229552216
LG-758a,BRM,47.96962188030935,7.779480226946878,0.0,1296.9825516599635,4.541570532147827
LG-758a,TAI,791.6061149145482,128.37883387685883,0.0,1296.9825516599635,74.94607761416766
LG-758d,SIO,451.0775474061321,41.874695978010614,0.0,1296.9825516599635,53.15349378036579
LG-758d,HAL,114.05726643206451,10.588231188606327,0.0,1296.9825516599635,13.440132936707215
LG-758d,FEO,577.333832133597,53.595393602349645,0.0,1296.9825516599635,68.03111888847411
LG-758d,BRM,544.2072457059974,50.52016686268647,0.0,1296.9825516599635,64.12759095681491
LG-758b,HE,205.97137533552117,17.05708141107169,0.0,1296.9825516599635,41.79493382076849
LG-758c,HE,1032.4237949545436,192.13897955352195,0.0,1296.9825516599635,70.59756790903333
LG-758e,HE,123.59576758180053,11.264941947168033,0.0,1296.9825516599635,15.672685778450573
YA-424d,BRM,98.31467550857931,11.598572089897594,0.0,1296.9825516599635,9.473493795250363
YA-424d,H,385.251249784541,47.6339532478095,0.0,1296.9825516599635,38.334832848740504
YA-424d,FEO,45.62121988853019,5.382116199529259,0.0,1296.9825516599635,4.396010476666104
YA-424d,SIO,700.1007603234267,82.59366261240203,0.0,1296.9825516599635,67.4609377965681
YA-424b,TAI,564.1281338047502,90.80137096679114,0.0,1296.9825516599635,51.828664916108885
YA-424h,O,1247.8365989218362,122.35443930708682,0.0,1296.9825516599635,104.3145712434657
YA-424h,NE,1435.8307183845677,140.81778797901137,0.0,1296.9825516599635,136.74373176471042
YA-424i,GAL,453.5494496509631,42.10416905993385,0.0,1296.9825516599635,53.44477460636089
YA-424f,O,749.4615747015524,82.91481700324995,0.0,1296.9825516599635,62.057022705852326
AN-240a,O,2334.247053476173,432.6646840647685,0.0,1296.9825516599635,168.7467394467085
AN-240d,SIO,81.78047503967097,9.647966902061555,0.0,1296.9825516599635,7.880276457743513
AN-240d,CLI,603.0418183163409,71.14323438269038,0.0,1296.9825516599635,58.108445097780155
AN-240d,MGS,37.659011548256416,4.442782911271695,0.0,1296.9825516599635,3.628780854863692
AN-240c,SIO,37.97239552643644,4.4797540617529155,0.0,1296.9825516599635,3.6589781896711533
AN-240b,MAG,79.71590370104865,6.025462966462048,0.0,1296.9825516599635,17.074219052184883
AN-240f,F,191.2492840549541,18.75659908118435,0.0,1296.9825516599635,18.21394434883448
AN-240e,BRM,90.91610881979574,10.725733842119594,0.0,1296.9825516599635,8.760576061886935
AN-240e,H2O,52.60994503557533,6.206603815596403,0.0,1296.9825516599635,5.0694363306879175
AN-240e,BOR,679.3375829879682,80.14414825561985,0.0,1296.9825516599635,65.46022090827418
AN-240h,H,2258.196830454458,247.90190325010087,0.0,1296.9825516599635,197.58616061708707
EM-355c,HE,97.75566956134983,16.091708320322688,0.0,1296.9825516599635,6.844024569538607
EM-355a,NE,2995.726231889449,555.2732482771103,0.0,1296.9825516599635,216.56620842832257
EM-355a,BRM,1196.97767948531,206.59056507958536,0.0,1296.9825516599635,96.11274642324298
EM-355a,FEO,1120.09187401163,193.32057494389912,0.0,1296.9825516599635,89.93910922708731
EM-355a,AMM,351.0956227256501,76.05093833909461,0.0,1296.9825516599635,18.788198588046644
EM-355b,SCR,121.2798883142667,20.932120196599584,0.0,1296.9825516599635,9.738312878817052
EM-355b,TIO,793.1202319971255,136.8873954063977,0.0,1296.9825516599635,63.68453234137261
EM-355e,AMM,701.3274937622219,65.10604606943896,0.0,1296.9825516599635,82.64212393645515
EM-355e,BRM,1203.7681347064342,111.74891093274488,0.0,1296.9825516599635,141.8480756336824
